timestamp,channel,action,payload
1772987872339,CH1,POWER (Simulated),0.398
1772987873339,CH1,POWER (Simulated),3.374
1772987874340,CH1,POWER (Simulated),3.498
1772987875340,CH1,POWER (Simulated),3.153
1772987876339,CH1,POWER (Simulated),2.022
1772987877339,CH1,POWER (Simulated),4.992
1772987878339,CH1,POWER (Simulated),2.065
1772987879168,CH1,MESSAGE,"{""channelId"":""CH1"",""message"":""end,run_id=363D58B5E70303A2,test=APX1130-queryA.sql,loop=3/3,runs=100,elapsed_sec=217.223724,failures=0"",""timestamp"":1772987879168}"
1772987879339,CH1,POWER (Simulated),2.448
1772987880340,CH1,POWER (Simulated),2.411
1772987881339,CH1,POWER (Simulated),2.555
1772987882339,CH1,POWER (Simulated),3.936
1772987883340,CH1,POWER (Simulated),4.441
1772987884340,CH1,POWER (Simulated),4.586
1772987885340,CH1,POWER (Simulated),4.771
1772987886339,CH1,POWER (Simulated),1.284
1772987887339,CH1,POWER (Simulated),1.103
1772987888339,CH1,POWER (Simulated),0.824
1772987889340,CH1,POWER (Simulated),2.450
1772987890340,CH1,POWER (Simulated),3.548
1772987891339,CH1,POWER (Simulated),3.750
1772987892339,CH1,POWER (Simulated),4.596
1772987893339,CH1,POWER (Simulated),1.229
1772987894340,CH1,POWER (Simulated),2.279
1772987895340,CH1,POWER (Simulated),0.930
1772987896339,CH1,POWER (Simulated),0.322
1772987897339,CH1,POWER (Simulated),4.290
1772987898340,CH1,POWER (Simulated),1.446
1772987899340,CH1,POWER (Simulated),0.196
1772987900339,CH1,POWER (Simulated),0.733
1772987901339,CH1,POWER (Simulated),4.791
1772987902340,CH1,POWER (Simulated),0.529
1772987903340,CH1,POWER (Simulated),0.569
1772987904339,CH1,POWER (Simulated),0.460
1772987905340,CH1,POWER (Simulated),2.606
1772987906340,CH1,POWER (Simulated),3.263
1772987907339,CH1,POWER (Simulated),3.400
1772987908339,CH1,POWER (Simulated),2.164
1772987909187,CH1,MESSAGE,"{""channelId"":""CH1"",""message"":""start,run_id=363D58B5E70303A2,test=APX1130-queryB.sql,loop=1/3,runs=100"",""timestamp"":1772987909187}"
1772987909339,CH1,POWER (Simulated),4.235
1772987910339,CH1,POWER (Simulated),1.613
1772987911339,CH1,POWER (Simulated),1.227
1772987912339,CH1,POWER (Simulated),3.358
1772987913339,CH1,POWER (Simulated),4.205
1772987914339,CH1,POWER (Simulated),1.526
1772987915339,CH1,POWER (Simulated),3.162
1772987916340,CH1,POWER (Simulated),0.201
1772987917339,CH1,POWER (Simulated),4.671
1772987918339,CH1,POWER (Simulated),2.604
1772987919339,CH1,POWER (Simulated),4.675
1772987920339,CH1,POWER (Simulated),4.039
1772987921339,CH1,POWER (Simulated),2.567
1772987922339,CH1,POWER (Simulated),2.747
1772987923339,CH1,POWER (Simulated),4.856
1772987924340,CH1,POWER (Simulated),4.390
1772987925340,CH1,POWER (Simulated),3.105
1772987926339,CH1,POWER (Simulated),0.707
1772987927339,CH1,POWER (Simulated),1.599
1772987928339,CH1,POWER (Simulated),1.706
1772987929339,CH1,POWER (Simulated),2.424
1772987930339,CH1,POWER (Simulated),3.475
1772987931339,CH1,POWER (Simulated),3.965
1772987932339,CH1,POWER (Simulated),4.442
1772987933340,CH1,POWER (Simulated),3.803
1772987934340,CH1,POWER (Simulated),4.267
1772987935340,CH1,POWER (Simulated),4.475
1772987936339,CH1,POWER (Simulated),4.973
1772987937339,CH1,POWER (Simulated),4.617
1772987938339,CH1,POWER (Simulated),1.203
1772987939339,CH1,POWER (Simulated),2.481
1772987940339,CH1,POWER (Simulated),4.720
1772987941340,CH1,POWER (Simulated),4.714
1772987942340,CH1,POWER (Simulated),1.942
1772987943339,CH1,POWER (Simulated),1.601
1772987944339,CH1,POWER (Simulated),2.839
1772987945339,CH1,POWER (Simulated),0.249
1772987946339,CH1,POWER (Simulated),4.960
1772987947339,CH1,POWER (Simulated),0.688
1772987948339,CH1,POWER (Simulated),2.547
1772987949340,CH1,POWER (Simulated),4.411
1772987950340,CH1,POWER (Simulated),2.423
1772987951339,CH1,POWER (Simulated),3.180
1772987952339,CH1,POWER (Simulated),2.831
1772987953339,CH1,POWER (Simulated),3.937
1772987954339,CH1,POWER (Simulated),1.588
1772987955339,CH1,POWER (Simulated),4.150
1772987956340,CH1,POWER (Simulated),0.120
1772987957340,CH1,POWER (Simulated),4.292
1772987958340,CH1,POWER (Simulated),2.720
1772987959339,CH1,POWER (Simulated),4.098
1772987960339,CH1,POWER (Simulated),1.862
1772987961339,CH1,POWER (Simulated),1.856
1772987962339,CH1,POWER (Simulated),1.331
1772987963340,CH1,POWER (Simulated),2.393
1772987964340,CH1,POWER (Simulated),3.436
1772987965339,CH1,POWER (Simulated),2.059
1772987966339,CH1,POWER (Simulated),2.801
1772987967339,CH1,POWER (Simulated),4.114
1772987968339,CH1,POWER (Simulated),3.380
1772987969339,CH1,POWER (Simulated),2.809
1772987970340,CH1,POWER (Simulated),0.249
1772987971340,CH1,POWER (Simulated),4.229
1772987972339,CH1,POWER (Simulated),0.313
1772987973339,CH1,POWER (Simulated),2.030
1772987974339,CH1,POWER (Simulated),0.356
1772987975339,CH1,POWER (Simulated),3.369
1772987976339,CH1,POWER (Simulated),1.013
1772987977339,CH1,POWER (Simulated),1.233
1772987978340,CH1,POWER (Simulated),1.892
1772987979339,CH1,POWER (Simulated),3.130
1772987980339,CH1,POWER (Simulated),5.000
1772987981339,CH1,POWER (Simulated),2.992
1772987982339,CH1,POWER (Simulated),2.812
1772987983339,CH1,POWER (Simulated),1.285
1772987984339,CH1,POWER (Simulated),2.649
1772987985339,CH1,POWER (Simulated),1.172
1772987986340,CH1,POWER (Simulated),0.146
1772987987340,CH1,POWER (Simulated),2.578
1772987988340,CH1,POWER (Simulated),0.268
1772987989339,CH1,POWER (Simulated),0.249
1772987990339,CH1,POWER (Simulated),4.312
1772987991339,CH1,POWER (Simulated),4.162
1772987992339,CH1,POWER (Simulated),4.019
1772987993339,CH1,POWER (Simulated),3.942
1772987994339,CH1,POWER (Simulated),0.562
1772987995339,CH1,POWER (Simulated),2.651
1772987996339,CH1,POWER (Simulated),1.949
1772987997339,CH1,POWER (Simulated),4.489
1772987998339,CH1,POWER (Simulated),4.018
1772987999339,CH1,POWER (Simulated),3.088
1772988000339,CH1,POWER (Simulated),1.474
1772988001339,CH1,POWER (Simulated),0.168
1772988002339,CH1,POWER (Simulated),3.464
1772988003339,CH1,POWER (Simulated),0.789
1772988004339,CH1,POWER (Simulated),4.032
1772988005340,CH1,POWER (Simulated),0.613
1772988006340,CH1,POWER (Simulated),3.574
1772988007340,CH1,POWER (Simulated),4.879
1772988008339,CH1,POWER (Simulated),0.580
1772988009339,CH1,POWER (Simulated),0.475
1772988010339,CH1,POWER (Simulated),0.101
1772988011339,CH1,POWER (Simulated),1.640
1772988012339,CH1,POWER (Simulated),4.271
1772988013340,CH1,POWER (Simulated),2.870
1772988014340,CH1,POWER (Simulated),0.951
1772988015340,CH1,POWER (Simulated),4.445
1772988016339,CH1,POWER (Simulated),4.769
1772988017339,CH1,POWER (Simulated),0.686
1772988018339,CH1,POWER (Simulated),0.772
1772988019339,CH1,POWER (Simulated),1.449
1772988020339,CH1,POWER (Simulated),4.976
1772988021340,CH1,POWER (Simulated),2.081
1772988022340,CH1,POWER (Simulated),4.677
1772988023339,CH1,POWER (Simulated),0.268
1772988024339,CH1,POWER (Simulated),1.913
1772988025339,CH1,POWER (Simulated),4.092
1772988026339,CH1,POWER (Simulated),3.536
1772988027339,CH1,POWER (Simulated),3.712
1772988028339,CH1,POWER (Simulated),0.374
1772988029340,CH1,POWER (Simulated),4.206
1772988030340,CH1,POWER (Simulated),0.408
1772988031339,CH1,POWER (Simulated),1.112
1772988032339,CH1,POWER (Simulated),3.764
1772988033339,CH1,POWER (Simulated),0.423
1772988034339,CH1,POWER (Simulated),1.270
1772988035339,CH1,POWER (Simulated),1.051
1772988036339,CH1,POWER (Simulated),4.890
1772988037340,CH1,POWER (Simulated),0.806
1772988038340,CH1,POWER (Simulated),1.392
1772988039339,CH1,POWER (Simulated),3.507
1772988040339,CH1,POWER (Simulated),0.636
1772988041339,CH1,POWER (Simulated),4.191
1772988042339,CH1,POWER (Simulated),3.638
1772988043339,CH1,POWER (Simulated),3.413
1772988044340,CH1,POWER (Simulated),0.266
1772988045339,CH1,POWER (Simulated),1.605
1772988046339,CH1,POWER (Simulated),1.506
1772988047339,CH1,POWER (Simulated),1.661
1772988048339,CH1,POWER (Simulated),3.471
1772988049339,CH1,POWER (Simulated),4.605
1772988050339,CH1,POWER (Simulated),4.667
1772988051340,CH1,POWER (Simulated),2.627
1772988052340,CH1,POWER (Simulated),3.628
1772988053339,CH1,POWER (Simulated),4.308
1772988054339,CH1,POWER (Simulated),2.786
1772988055339,CH1,POWER (Simulated),3.360
1772988056339,CH1,POWER (Simulated),2.894
1772988057339,CH1,POWER (Simulated),4.118
1772988058340,CH1,POWER (Simulated),2.425
1772988059340,CH1,POWER (Simulated),2.669
1772988060339,CH1,POWER (Simulated),4.847
1772988061339,CH1,POWER (Simulated),2.975
1772988062339,CH1,POWER (Simulated),2.401
1772988063339,CH1,POWER (Simulated),4.538
1772988064339,CH1,POWER (Simulated),0.959
1772988065340,CH1,POWER (Simulated),3.251
1772988066340,CH1,POWER (Simulated),1.746
1772988067339,CH1,POWER (Simulated),3.255
1772988068339,CH1,POWER (Simulated),4.003
1772988069339,CH1,POWER (Simulated),3.639
1772988070339,CH1,POWER (Simulated),2.766
1772988071340,CH1,POWER (Simulated),1.940
1772988072340,CH1,POWER (Simulated),4.880
1772988073339,CH1,POWER (Simulated),1.498
1772988074339,CH1,POWER (Simulated),1.623
1772988075339,CH1,POWER (Simulated),3.530
1772988076339,CH1,POWER (Simulated),4.051
1772988077339,CH1,POWER (Simulated),0.544
1772988078339,CH1,POWER (Simulated),1.545
1772988079339,CH1,POWER (Simulated),1.896
1772988080339,CH1,POWER (Simulated),2.216
1772988081339,CH1,POWER (Simulated),4.859
1772988082339,CH1,POWER (Simulated),4.408
1772988083340,CH1,POWER (Simulated),2.943
1772988084339,CH1,POWER (Simulated),0.293
1772988085339,CH1,POWER (Simulated),1.906
1772988086339,CH1,POWER (Simulated),3.877
1772988087339,CH1,POWER (Simulated),2.385
1772988088339,CH1,POWER (Simulated),1.723
1772988089339,CH1,POWER (Simulated),1.887
1772988090339,CH1,POWER (Simulated),0.704
1772988091339,CH1,POWER (Simulated),3.564
1772988092339,CH1,POWER (Simulated),4.255
1772988093339,CH1,POWER (Simulated),3.105
1772988094339,CH1,POWER (Simulated),2.716
1772988095339,CH1,POWER (Simulated),4.377
1772988096339,CH1,POWER (Simulated),1.614
1772988097339,CH1,POWER (Simulated),1.680
1772988098339,CH1,POWER (Simulated),0.956
1772988099340,CH1,POWER (Simulated),2.934
1772988100340,CH1,POWER (Simulated),1.147
1772988101339,CH1,POWER (Simulated),0.962
1772988102163,CH1,MESSAGE,"{""channelId"":""CH1"",""message"":""end,run_id=363D58B5E70303A2,test=APX1130-queryB.sql,loop=1/3,runs=100,elapsed_sec=192.963240,failures=0"",""timestamp"":1772988102163}"
1772988102339,CH1,POWER (Simulated),2.727
1772988103339,CH1,POWER (Simulated),3.477
1772988104339,CH1,POWER (Simulated),2.614
1772988105340,CH1,POWER (Simulated),4.001
1772988106339,CH1,POWER (Simulated),4.817
1772988107339,CH1,POWER (Simulated),4.254
1772988108339,CH1,POWER (Simulated),0.720
1772988109339,CH1,POWER (Simulated),4.236
1772988110339,CH1,POWER (Simulated),3.982
1772988111340,CH1,POWER (Simulated),1.718
1772988112339,CH1,POWER (Simulated),4.924
1772988113339,CH1,POWER (Simulated),1.722
1772988114340,CH1,POWER (Simulated),1.981
1772988115339,CH1,POWER (Simulated),4.571
1772988116339,CH1,POWER (Simulated),0.571
1772988117340,CH1,POWER (Simulated),1.524
1772988118339,CH1,POWER (Simulated),2.838
1772988119339,CH1,POWER (Simulated),4.726
1772988120340,CH1,POWER (Simulated),1.703
1772988121339,CH1,POWER (Simulated),1.980
1772988122340,CH1,POWER (Simulated),1.374
1772988123340,CH1,POWER (Simulated),0.176
1772988124340,CH1,POWER (Simulated),4.188
1772988125339,CH1,POWER (Simulated),0.967
1772988126340,CH1,POWER (Simulated),3.632
1772988127340,CH1,POWER (Simulated),2.971
1772988128339,CH1,POWER (Simulated),4.607
1772988129340,CH1,POWER (Simulated),1.363
1772988130339,CH1,POWER (Simulated),0.558
1772988131339,CH1,POWER (Simulated),0.468
1772988132182,CH1,MESSAGE,"{""channelId"":""CH1"",""message"":""start,run_id=363D58B5E70303A2,test=APX1130-queryB.sql,loop=2/3,runs=100"",""timestamp"":1772988132182}"
1772988132340,CH1,POWER (Simulated),0.454
1772988133339,CH1,POWER (Simulated),4.993
1772988134339,CH1,POWER (Simulated),3.040
1772988135339,CH1,POWER (Simulated),2.797
1772988136339,CH1,POWER (Simulated),0.905
1772988137339,CH1,POWER (Simulated),1.076
1772988138339,CH1,POWER (Simulated),1.615
1772988139339,CH1,POWER (Simulated),2.439
1772988140340,CH1,POWER (Simulated),1.189
1772988141340,CH1,POWER (Simulated),0.535
1772988142339,CH1,POWER (Simulated),4.210
1772988143339,CH1,POWER (Simulated),4.789
1772988144339,CH1,POWER (Simulated),2.080
1772988145339,CH1,POWER (Simulated),0.715
1772988146339,CH1,POWER (Simulated),2.413
1772988147339,CH1,POWER (Simulated),2.537
1772988148340,CH1,POWER (Simulated),0.361
1772988149340,CH1,POWER (Simulated),1.783
1772988150339,CH1,POWER (Simulated),3.365
1772988151339,CH1,POWER (Simulated),2.332
1772988152339,CH1,POWER (Simulated),1.481
1772988153339,CH1,POWER (Simulated),3.754
1772988154339,CH1,POWER (Simulated),1.975
1772988155339,CH1,POWER (Simulated),3.770
1772988156339,CH1,POWER (Simulated),4.364
1772988157340,CH1,POWER (Simulated),1.357
1772988158339,CH1,POWER (Simulated),0.716
1772988159339,CH1,POWER (Simulated),4.607
1772988160339,CH1,POWER (Simulated),3.109
1772988161339,CH1,POWER (Simulated),1.971
1772988162339,CH1,POWER (Simulated),1.859
1772988163339,CH1,POWER (Simulated),0.888
1772988164339,CH1,POWER (Simulated),4.502
1772988165340,CH1,POWER (Simulated),3.194
1772988166340,CH1,POWER (Simulated),4.786
1772988167339,CH1,POWER (Simulated),2.772
1772988168339,CH1,POWER (Simulated),4.729
1772988169339,CH1,POWER (Simulated),4.487
1772988170339,CH1,POWER (Simulated),3.973
1772988171339,CH1,POWER (Simulated),1.888
1772988172339,CH1,POWER (Simulated),2.036
1772988173340,CH1,POWER (Simulated),3.166
1772988174340,CH1,POWER (Simulated),2.242
1772988175339,CH1,POWER (Simulated),1.283
1772988176339,CH1,POWER (Simulated),2.528
1772988177339,CH1,POWER (Simulated),4.127
1772988178339,CH1,POWER (Simulated),4.808
1772988179339,CH1,POWER (Simulated),2.965
1772988180339,CH1,POWER (Simulated),4.913
1772988181339,CH1,POWER (Simulated),4.218
1772988182339,CH1,POWER (Simulated),2.919
1772988183339,CH1,POWER (Simulated),4.056
1772988184339,CH1,POWER (Simulated),4.814
1772988185339,CH1,POWER (Simulated),3.917
1772988186340,CH1,POWER (Simulated),2.228
1772988187340,CH1,POWER (Simulated),4.617
1772988188339,CH1,POWER (Simulated),2.297
1772988189339,CH1,POWER (Simulated),2.163
1772988190339,CH1,POWER (Simulated),0.356
1772988191339,CH1,POWER (Simulated),0.784
1772988192339,CH1,POWER (Simulated),2.812
1772988193339,CH1,POWER (Simulated),4.408
1772988194339,CH1,POWER (Simulated),4.440
1772988195339,CH1,POWER (Simulated),4.816
1772988196339,CH1,POWER (Simulated),2.860
1772988197339,CH1,POWER (Simulated),2.427
1772988198339,CH1,POWER (Simulated),2.798
1772988199339,CH1,POWER (Simulated),2.960
1772988200340,CH1,POWER (Simulated),4.342
1772988201340,CH1,POWER (Simulated),0.848
1772988202339,CH1,POWER (Simulated),4.634
1772988203339,CH1,POWER (Simulated),0.190
1772988204339,CH1,POWER (Simulated),3.787
1772988205339,CH1,POWER (Simulated),0.288
1772988206339,CH1,POWER (Simulated),2.135
1772988207339,CH1,POWER (Simulated),4.273
1772988208339,CH1,POWER (Simulated),2.023
1772988209339,CH1,POWER (Simulated),4.260
1772988210340,CH1,POWER (Simulated),4.271
1772988211340,CH1,POWER (Simulated),2.204
1772988212339,CH1,POWER (Simulated),3.058
1772988213339,CH1,POWER (Simulated),1.306
1772988214339,CH1,POWER (Simulated),0.403
1772988215340,CH1,POWER (Simulated),4.257
1772988216340,CH1,POWER (Simulated),0.807
1772988217339,CH1,POWER (Simulated),4.718
1772988218339,CH1,POWER (Simulated),1.075
1772988219339,CH1,POWER (Simulated),0.614
1772988220339,CH1,POWER (Simulated),3.858
1772988221339,CH1,POWER (Simulated),2.256
1772988222339,CH1,POWER (Simulated),3.969
1772988223339,CH1,POWER (Simulated),0.773
1772988224340,CH1,POWER (Simulated),2.914
1772988225340,CH1,POWER (Simulated),3.786
1772988226339,CH1,POWER (Simulated),3.872
1772988227339,CH1,POWER (Simulated),2.338
1772988228339,CH1,POWER (Simulated),4.308
1772988229339,CH1,POWER (Simulated),0.957
1772988230339,CH1,POWER (Simulated),4.870
1772988231339,CH1,POWER (Simulated),0.145
1772988232340,CH1,POWER (Simulated),0.265
1772988233340,CH1,POWER (Simulated),0.994
1772988234339,CH1,POWER (Simulated),0.559
1772988235339,CH1,POWER (Simulated),1.413
1772988236339,CH1,POWER (Simulated),4.074
1772988237339,CH1,POWER (Simulated),2.357
1772988238339,CH1,POWER (Simulated),3.335
1772988239340,CH1,POWER (Simulated),0.288
1772988240340,CH1,POWER (Simulated),2.959
1772988241339,CH1,POWER (Simulated),0.743
1772988242339,CH1,POWER (Simulated),3.338
1772988243339,CH1,POWER (Simulated),0.471
1772988244339,CH1,POWER (Simulated),2.824
1772988245339,CH1,POWER (Simulated),3.426
1772988246339,CH1,POWER (Simulated),3.726
1772988247340,CH1,POWER (Simulated),4.949
1772988248340,CH1,POWER (Simulated),4.466
1772988249339,CH1,POWER (Simulated),0.500
1772988250339,CH1,POWER (Simulated),4.512
1772988251339,CH1,POWER (Simulated),2.796
1772988252339,CH1,POWER (Simulated),4.512
1772988253339,CH1,POWER (Simulated),1.994
1772988254340,CH1,POWER (Simulated),2.218
1772988255340,CH1,POWER (Simulated),3.463
1772988256339,CH1,POWER (Simulated),3.494
1772988257339,CH1,POWER (Simulated),3.890
1772988258339,CH1,POWER (Simulated),4.338
1772988259339,CH1,POWER (Simulated),0.282
1772988260339,CH1,POWER (Simulated),3.486
1772988261339,CH1,POWER (Simulated),1.415
1772988262339,CH1,POWER (Simulated),0.416
1772988263339,CH1,POWER (Simulated),2.295
1772988264339,CH1,POWER (Simulated),0.142
1772988265339,CH1,POWER (Simulated),3.786
1772988266339,CH1,POWER (Simulated),0.616
1772988267340,CH1,POWER (Simulated),2.608
1772988268340,CH1,POWER (Simulated),3.002
1772988269340,CH1,POWER (Simulated),3.807
1772988270339,CH1,POWER (Simulated),0.221
1772988271339,CH1,POWER (Simulated),2.289
1772988272339,CH1,POWER (Simulated),2.319
1772988273339,CH1,POWER (Simulated),2.233
1772988274339,CH1,POWER (Simulated),4.984
1772988275339,CH1,POWER (Simulated),3.829
1772988276340,CH1,POWER (Simulated),2.922
1772988277340,CH1,POWER (Simulated),0.589
1772988278339,CH1,POWER (Simulated),3.031
1772988279339,CH1,POWER (Simulated),0.943
1772988280339,CH1,POWER (Simulated),3.169
1772988281339,CH1,POWER (Simulated),1.282
1772988282340,CH1,POWER (Simulated),4.355
1772988283340,CH1,POWER (Simulated),2.277
1772988284340,CH1,POWER (Simulated),4.510
1772988285339,CH1,POWER (Simulated),0.732
1772988286339,CH1,POWER (Simulated),4.733
1772988287339,CH1,POWER (Simulated),2.173
1772988288339,CH1,POWER (Simulated),4.431
1772988289339,CH1,POWER (Simulated),2.191
1772988290339,CH1,POWER (Simulated),0.578
1772988291339,CH1,POWER (Simulated),4.973
1772988292339,CH1,POWER (Simulated),3.837
1772988293339,CH1,POWER (Simulated),1.984
1772988294339,CH1,POWER (Simulated),1.076
1772988295339,CH1,POWER (Simulated),2.289
1772988296340,CH1,POWER (Simulated),1.541
1772988297340,CH1,POWER (Simulated),3.916
1772988298340,CH1,POWER (Simulated),1.851
1772988299339,CH1,POWER (Simulated),0.118
1772988300339,CH1,POWER (Simulated),2.837
1772988301339,CH1,POWER (Simulated),1.547
1772988302339,CH1,POWER (Simulated),4.867
1772988303339,CH1,POWER (Simulated),2.120
1772988304339,CH1,POWER (Simulated),0.410
1772988305339,CH1,POWER (Simulated),1.970
1772988306339,CH1,POWER (Simulated),1.162
1772988307339,CH1,POWER (Simulated),3.576
1772988308339,CH1,POWER (Simulated),2.634
1772988309339,CH1,POWER (Simulated),4.638
1772988310340,CH1,POWER (Simulated),1.364
1772988311340,CH1,POWER (Simulated),3.690
1772988312340,CH1,POWER (Simulated),3.667
1772988313339,CH1,POWER (Simulated),2.859
1772988314339,CH1,POWER (Simulated),3.252
1772988315339,CH1,POWER (Simulated),0.912
1772988316339,CH1,POWER (Simulated),1.529
1772988317339,CH1,POWER (Simulated),1.869
1772988318339,CH1,POWER (Simulated),4.943
